1.000000e+02 -5.014503e-14 
1.001900e+02 -5.014503e-14 
1.003800e+02 -5.014503e-14 
1.005701e+02 -5.014503e-14 
1.007601e+02 -5.110936e-14 
1.009501e+02 -5.110936e-14 
1.011401e+02 -5.110936e-14 
1.013301e+02 -5.110936e-14 
1.015202e+02 -5.110936e-14 
1.017102e+02 -5.207368e-14 
1.019002e+02 -5.207368e-14 
1.020902e+02 -5.207368e-14 
1.022802e+02 -5.207368e-14 
1.024702e+02 -5.207368e-14 
1.026603e+02 -5.303801e-14 
1.028503e+02 -5.303801e-14 
1.030403e+02 -5.303801e-14 
1.032303e+02 -5.303801e-14 
1.034203e+02 -5.303801e-14 
1.036104e+02 -5.400234e-14 
1.038004e+02 -5.400234e-14 
1.039904e+02 -5.400234e-14 
1.041804e+02 -5.400234e-14 
1.043704e+02 -5.400234e-14 
1.045605e+02 -5.496667e-14 
1.047505e+02 -5.496667e-14 
1.049405e+02 -5.496667e-14 
1.051305e+02 -5.496667e-14 
1.053205e+02 -5.496667e-14 
1.055106e+02 -5.593099e-14 
1.057006e+02 -5.593099e-14 
1.058906e+02 -5.593099e-14 
1.060806e+02 -5.593099e-14 
1.062706e+02 -5.593099e-14 
1.064606e+02 -5.689532e-14 
1.066507e+02 -5.689532e-14 
1.068407e+02 -5.689532e-14 
1.070307e+02 -5.689532e-14 
1.072207e+02 -5.689532e-14 
1.074107e+02 -5.785965e-14 
1.076008e+02 -5.785965e-14 
1.077908e+02 -5.785965e-14 
1.079808e+02 -5.785965e-14 
1.081708e+02 -5.882398e-14 
1.083608e+02 -5.882398e-14 
1.085509e+02 -5.882398e-14 
1.087409e+02 -5.882398e-14 
1.089309e+02 -5.882398e-14 
1.091209e+02 -5.978830e-14 
1.093109e+02 -5.978830e-14 
1.095010e+02 -5.978830e-14 
1.096910e+02 -5.978830e-14 
1.098810e+02 -5.978830e-14 
1.100710e+02 -6.075263e-14 
1.102610e+02 -6.075263e-14 
1.104510e+02 -6.075263e-14 
1.106411e+02 -6.075263e-14 
1.108311e+02 -6.171696e-14 
1.110211e+02 -6.171696e-14 
1.112111e+02 -6.171696e-14 
1.114011e+02 -6.171696e-14 
1.115912e+02 -6.171696e-14 
1.117812e+02 -6.268129e-14 
1.119712e+02 -6.268129e-14 
1.121612e+02 -6.268129e-14 
1.123512e+02 -6.268129e-14 
1.125413e+02 -6.364561e-14 
1.127313e+02 -6.364561e-14 
1.129213e+02 -6.364561e-14 
1.131113e+02 -6.364561e-14 
1.133013e+02 -6.364561e-14 
1.134913e+02 -6.460994e-14 
1.136814e+02 -6.460994e-14 
1.138714e+02 -6.460994e-14 
1.140614e+02 -6.460994e-14 
1.142514e+02 -6.557427e-14 
1.144414e+02 -6.557427e-14 
1.146315e+02 -6.557427e-14 
1.148215e+02 -6.557427e-14 
1.150115e+02 -6.557427e-14 
1.152015e+02 -6.653860e-14 
1.153915e+02 -6.653860e-14 
1.155816e+02 -6.653860e-14 
1.157716e+02 -6.653860e-14 
1.159616e+02 -6.750292e-14 
1.161516e+02 -6.750292e-14 
1.163416e+02 -6.750292e-14 
1.165317e+02 -6.750292e-14 
1.167217e+02 -6.750292e-14 
1.169117e+02 -6.846725e-14 
1.171017e+02 -6.846725e-14 
1.172917e+02 -6.846725e-14 
1.174817e+02 -6.846725e-14 
1.176718e+02 -6.943158e-14 
1.178618e+02 -6.943158e-14 
1.180518e+02 -6.943158e-14 
1.182418e+02 -6.943158e-14 
1.184318e+02 -7.039591e-14 
1.186219e+02 -7.039591e-14 
1.188119e+02 -7.039591e-14 
1.190019e+02 -7.039591e-14 
1.191919e+02 -7.136023e-14 
1.193819e+02 -7.136023e-14 
1.195720e+02 -7.136023e-14 
1.197620e+02 -7.136023e-14 
1.199520e+02 -7.136023e-14 
1.201420e+02 -7.232456e-14 
1.203320e+02 -7.232456e-14 
1.205221e+02 -7.232456e-14 
1.207121e+02 -7.232456e-14 
1.209021e+02 -7.328889e-14 
1.210921e+02 -7.328889e-14 
1.212821e+02 -7.328889e-14 
1.214721e+02 -7.328889e-14 
1.216622e+02 -7.425321e-14 
1.218522e+02 -7.425321e-14 
1.220422e+02 -7.425321e-14 
1.222322e+02 -7.425321e-14 
1.224222e+02 -7.521754e-14 
1.226123e+02 -7.521754e-14 
1.228023e+02 -7.521754e-14 
1.229923e+02 -7.521754e-14 
1.231823e+02 -7.618187e-14 
1.233723e+02 -7.618187e-14 
1.235624e+02 -7.618187e-14 
1.237524e+02 -7.618187e-14 
1.239424e+02 -7.618187e-14 
1.241324e+02 -7.714620e-14 
1.243224e+02 -7.714620e-14 
1.245125e+02 -7.714620e-14 
1.247025e+02 -7.714620e-14 
1.248925e+02 -7.811052e-14 
1.250825e+02 -7.811052e-14 
1.252725e+02 -7.811052e-14 
1.254625e+02 -7.811052e-14 
1.256526e+02 -7.907485e-14 
1.258426e+02 -7.907485e-14 
1.260326e+02 -7.907485e-14 
1.262226e+02 -7.907485e-14 
1.264126e+02 -8.003918e-14 
1.266027e+02 -8.003918e-14 
1.267927e+02 -8.003918e-14 
1.269827e+02 -8.003918e-14 
1.271727e+02 -8.100351e-14 
1.273627e+02 -8.100351e-14 
1.275528e+02 -8.100351e-14 
1.277428e+02 -8.100351e-14 
1.279328e+02 -8.196783e-14 
1.281228e+02 -8.196783e-14 
1.283128e+02 -8.196783e-14 
1.285029e+02 -8.196783e-14 
1.286929e+02 -8.293216e-14 
1.288829e+02 -8.293216e-14 
1.290729e+02 -8.293216e-14 
1.292629e+02 -8.293216e-14 
1.294529e+02 -8.389649e-14 
1.296430e+02 -8.389649e-14 
1.298330e+02 -8.389649e-14 
1.300230e+02 -8.389649e-14 
1.302130e+02 -8.486082e-14 
1.304030e+02 -8.486082e-14 
1.305931e+02 -8.486082e-14 
1.307831e+02 -8.486082e-14 
