1.380000e+02 0.000000e+00 
1.380062e+02 0.000000e+00 
1.380124e+02 0.000000e+00 
1.380186e+02 0.000000e+00 
1.380248e+02 0.000000e+00 
1.380310e+02 0.000000e+00 
1.380372e+02 0.000000e+00 
1.380434e+02 0.000000e+00 
1.380496e+02 0.000000e+00 
1.380558e+02 0.000000e+00 
1.380620e+02 0.000000e+00 
1.380682e+02 0.000000e+00 
1.380744e+02 0.000000e+00 
1.380806e+02 0.000000e+00 
1.380868e+02 0.000000e+00 
1.380930e+02 0.000000e+00 
1.380992e+02 0.000000e+00 
1.381054e+02 0.000000e+00 
1.381116e+02 0.000000e+00 
1.381178e+02 0.000000e+00 
1.381240e+02 0.000000e+00 
1.381302e+02 0.000000e+00 
1.381364e+02 0.000000e+00 
1.381426e+02 0.000000e+00 
1.381488e+02 0.000000e+00 
1.381550e+02 0.000000e+00 
1.381612e+02 0.000000e+00 
1.381674e+02 0.000000e+00 
1.381736e+02 0.000000e+00 
1.381798e+02 0.000000e+00 
1.381860e+02 0.000000e+00 
1.381922e+02 0.000000e+00 
1.381984e+02 0.000000e+00 
1.382046e+02 0.000000e+00 
1.382108e+02 0.000000e+00 
1.382170e+02 0.000000e+00 
1.382232e+02 0.000000e+00 
1.382294e+02 0.000000e+00 
1.382356e+02 0.000000e+00 
1.382418e+02 0.000000e+00 
1.382480e+02 0.000000e+00 
1.382542e+02 0.000000e+00 
1.382604e+02 0.000000e+00 
1.382666e+02 0.000000e+00 
1.382728e+02 0.000000e+00 
1.382790e+02 0.000000e+00 
1.382852e+02 0.000000e+00 
1.382914e+02 0.000000e+00 
1.382976e+02 0.000000e+00 
1.383038e+02 0.000000e+00 
1.383100e+02 0.000000e+00 
1.383162e+02 0.000000e+00 
1.383224e+02 0.000000e+00 
1.383286e+02 0.000000e+00 
1.383348e+02 0.000000e+00 
1.383410e+02 0.000000e+00 
1.383472e+02 0.000000e+00 
1.383534e+02 0.000000e+00 
1.383596e+02 0.000000e+00 
1.383658e+02 0.000000e+00 
1.383720e+02 0.000000e+00 
1.383782e+02 0.000000e+00 
1.383844e+02 0.000000e+00 
1.383906e+02 0.000000e+00 
1.383968e+02 0.000000e+00 
1.384030e+02 0.000000e+00 
1.384092e+02 0.000000e+00 
1.384154e+02 0.000000e+00 
1.384216e+02 0.000000e+00 
1.384278e+02 0.000000e+00 
1.384340e+02 0.000000e+00 
1.384402e+02 0.000000e+00 
1.384464e+02 0.000000e+00 
1.384526e+02 0.000000e+00 
1.384588e+02 0.000000e+00 
1.384650e+02 0.000000e+00 
1.384712e+02 0.000000e+00 
1.384774e+02 0.000000e+00 
1.384836e+02 0.000000e+00 
1.384898e+02 0.000000e+00 
1.384960e+02 0.000000e+00 
1.385023e+02 0.000000e+00 
1.385085e+02 0.000000e+00 
1.385147e+02 0.000000e+00 
1.385209e+02 0.000000e+00 
1.385271e+02 0.000000e+00 
1.385333e+02 0.000000e+00 
1.385395e+02 0.000000e+00 
1.385457e+02 0.000000e+00 
1.385519e+02 0.000000e+00 
1.385581e+02 0.000000e+00 
1.385643e+02 0.000000e+00 
1.385705e+02 0.000000e+00 
1.385767e+02 0.000000e+00 
1.385829e+02 0.000000e+00 
1.385891e+02 0.000000e+00 
1.385953e+02 0.000000e+00 
1.386015e+02 0.000000e+00 
1.386077e+02 0.000000e+00 
1.386139e+02 0.000000e+00 
1.386201e+02 0.000000e+00 
1.386263e+02 0.000000e+00 
1.386325e+02 0.000000e+00 
1.386387e+02 0.000000e+00 
1.386449e+02 0.000000e+00 
1.386511e+02 0.000000e+00 
1.386573e+02 0.000000e+00 
1.386635e+02 0.000000e+00 
1.386697e+02 0.000000e+00 
1.386759e+02 0.000000e+00 
1.386821e+02 0.000000e+00 
1.386883e+02 0.000000e+00 
1.386945e+02 0.000000e+00 
1.387007e+02 0.000000e+00 
1.387069e+02 0.000000e+00 
1.387131e+02 0.000000e+00 
1.387193e+02 0.000000e+00 
1.387255e+02 0.000000e+00 
1.387317e+02 0.000000e+00 
1.387379e+02 0.000000e+00 
1.387441e+02 0.000000e+00 
1.387503e+02 0.000000e+00 
1.387565e+02 0.000000e+00 
1.387627e+02 0.000000e+00 
1.387689e+02 0.000000e+00 
1.387751e+02 0.000000e+00 
1.387813e+02 0.000000e+00 
1.387875e+02 0.000000e+00 
1.387937e+02 0.000000e+00 
1.387999e+02 0.000000e+00 
1.388061e+02 0.000000e+00 
1.388123e+02 0.000000e+00 
1.388185e+02 0.000000e+00 
1.388247e+02 0.000000e+00 
1.388309e+02 0.000000e+00 
1.388371e+02 0.000000e+00 
1.388433e+02 0.000000e+00 
1.388495e+02 0.000000e+00 
1.388557e+02 0.000000e+00 
1.388619e+02 0.000000e+00 
1.388681e+02 0.000000e+00 
1.388743e+02 0.000000e+00 
1.388805e+02 0.000000e+00 
1.388867e+02 0.000000e+00 
1.388929e+02 0.000000e+00 
1.388991e+02 0.000000e+00 
1.389053e+02 0.000000e+00 
1.389115e+02 0.000000e+00 
1.389177e+02 0.000000e+00 
1.389239e+02 0.000000e+00 
1.389301e+02 0.000000e+00 
1.389363e+02 0.000000e+00 
1.389425e+02 0.000000e+00 
1.389487e+02 0.000000e+00 
1.389549e+02 0.000000e+00 
